# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
5.660969686508178889e+00 -1.025624759495258331e-01 3.716090023517608365e-02 5.698130607604980913e-01 1.538096040487289540e-01 1.166487038135528564e-01 4.940148591995239397e-02 3.254429996013641357e-02 6.977130487939575687e-05 6.435974883061135459e-05 3.412283182491567812e-01 1.095423740379685150e-04 9.483118216188689553e-01
4.471059918403625488e+00 -1.250139474868774414e-01 4.973038583993912021e-02 4.520790189504623191e-01 1.910090863704681508e-01 1.412787005305290167e-01 4.940158799290657321e-02 3.299360126256942888e-02 6.977132125030038878e-05 4.770190425915643437e-05 3.321348036901360934e-01 4.467349712293884265e-04 8.343909434517668977e-01
3.221934747695923029e+00 -1.626786291599273682e-01 6.345791071653365811e-02 3.285392642021179310e-01 2.343013003468513433e-01 1.708433896303176991e-01 4.940172359347343167e-02 3.355086483061313352e-02 6.977133234613575312e-05 3.251577568335051454e-05 3.208563914282847596e-01 7.541347538520501740e-04 7.136077011007884163e-01
2.058370554447173983e+00 -2.021977305412292480e-01 7.875786274671554843e-02 2.137128412723541260e-01 2.839916378259658702e-01 2.052337750792503357e-01 4.940160140395164629e-02 3.400333337485790530e-02 6.977131515668588419e-05 6.969043897697702050e-05 3.116957262755926661e-01 1.637116559155859141e-06 6.041680674112215321e-01
1.141756981611251831e+00 -2.389301732182502747e-01 9.527947753667831421e-02 1.237036459147930201e-01 3.352865755558013805e-01 2.400070980191230663e-01 4.940171502530574937e-02 3.463433608412742892e-02 6.977132725296541506e-05 6.365135359374108335e-05 2.989244185817210853e-01 1.238818056410699174e-04 5.180314238388334935e-01
5.391893565654755083e-01 -2.651742249727249146e-01 1.087739646434783963e-01 6.479633264243603308e-02 3.822068125009536743e-01 2.734328478574752919e-01 4.940211884677410403e-02 3.529919981956482211e-02 6.977132416068343717e-05 -1.463793632865417681e-05 2.854719464698570186e-01 1.708616198212737714e-03 4.607508599539841265e-01
2.222731918096542414e-01 -3.172912001609802246e-01 1.153537631034851074e-01 3.376269564032554488e-02 4.204395949840545876e-01 3.050858318805694802e-01 4.940163455903530398e-02 3.589666932821274081e-02 6.977129806955418006e-05 -2.272873098263516937e-06 2.733708176074753915e-01 1.458335777944069246e-03 4.239456121292300983e-01
9.831978380680084229e-02 -3.315059542655944824e-01 1.054462432861328069e-01 2.037660274654626985e-02 4.471649348735809437e-01 3.417186915874481090e-01 4.940139502286911011e-02 3.662585541605949124e-02 6.977133416512515667e-05 1.150840362242888625e-05 2.586068591916666493e-01 1.179378244572760722e-03 3.856090834689185343e-01
1.947563737630843977e-02 -3.121564984321594238e-01 1.302709847688675038e-01 1.497466238215565751e-02 4.632873952388763539e-01 3.330164104700088501e-01 4.940191172063350400e-02 3.730051033198833466e-02 6.977131524763536250e-05 4.180450087005737898e-05 2.449581598548921380e-01 5.661079379916199696e-04 3.907699149439069486e-01
5.191963165998458862e-03 -3.430308699607849121e-01 1.168094664812087957e-01 1.220014309510588681e-02 4.727207660675049050e-01 3.559112995862960815e-01 4.940172657370567322e-02 3.795230239629745345e-02 6.977133343752939796e-05 3.601213693400495415e-05 2.317616199120958176e-01 6.833606605322493834e-04 3.614545901489427671e-01
