# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std real_increment_mean fake_increment_mean increment_std_rel_error increment_mean_abs_error checkpoint_selection_score
1.537216413021087691e+00 -6.954735144972801208e-02 -2.200087644159793784e-02 1.515215545892715510e-01 4.726021327078342577e-02 6.926108971238136014e-02 3.002670425921678474e-02 1.086794853210449191e-01 6.710640434175729578e-03 -4.483574666082858901e-02 2.619427706091520314e+00 1.716684809904347686e+00 4.509634947026737173e+00
1.383323538303375289e+00 -6.949866563081741333e-02 -2.313083112239837716e-02 1.360192686319351141e-01 4.628651514649391452e-02 6.941734626889228821e-02 3.002719581127166748e-02 1.093878947198390905e-01 6.710640341043472464e-03 -4.581470489501952847e-02 2.642960714837510494e+00 1.749259090474132083e+00 4.551369905065976162e+00
1.238930046558380127e+00 -6.787988543510437012e-02 -2.526065111160278459e-02 1.213669419288635198e-01 4.532356783747672896e-02 7.058421894907951355e-02 3.002715706825256209e-02 1.102111339569091797e-01 6.710640527307987560e-03 -4.677552804350852689e-02 2.670381904744622670e+00 1.781259825812337327e+00 4.598269323597427238e+00
1.103903329372406095e+00 -7.309634238481521606e-02 -2.773578912019729684e-02 1.076167538762092535e-01 4.435742273926734924e-02 7.209321185946464261e-02 3.002707194536924362e-02 1.110228709876537323e-01 6.710640527307987560e-03 -4.757238999009132108e-02 2.697425815842100061e+00 1.807802992391437602e+00 4.640581351229944751e+00
9.766560792922973633e-01 -7.290454208850860596e-02 -2.776965014636516640e-02 9.488864243030548096e-02 4.344338066875934323e-02 7.121303081512450617e-02 3.002724591642618249e-02 1.118696913123130854e-01 6.710640527307987560e-03 -4.842893704771995822e-02 2.725606125215433106e+00 1.836318180050869442e+00 4.684582597842973151e+00
8.616431951522827148e-01 -7.598124444484710693e-02 -3.057354129850864410e-02 8.310696557164191922e-02 4.257262833416462083e-02 7.314616963267325800e-02 3.002739045768976212e-02 1.129258856177330073e-01 6.710640434175729578e-03 -4.943359121680259566e-02 2.760762553578906875e+00 1.869767262267390651e+00 4.744210322716448047e+00
7.542855083942413552e-01 -7.149920985102653503e-02 -3.078021667897701263e-02 7.235052883625030240e-02 4.168175272643566409e-02 7.246196940541267673e-02 3.002714775502681593e-02 1.140197589993476868e-01 6.710640294477343906e-03 -5.023031458258628984e-02 2.797222431073644877e+00 1.896315805274408239e+00 4.796668981863280834e+00
6.581604123115539773e-01 -7.517356425523757935e-02 -3.272546567022800723e-02 6.254349276423454285e-02 4.086344130337238312e-02 7.358890697360039035e-02 3.002710007131099632e-02 1.150604531168937655e-01 6.710640387609601021e-03 -5.105193518102169037e-02 2.831886956809222422e+00 1.923681455402885154e+00 4.850837370646569724e+00
5.714118480682373047e-01 -7.029385864734649658e-02 -3.460641019046306610e-02 5.368054434657097002e-02 4.004983343183994571e-02 7.465624362230301181e-02 3.002720195800066133e-02 1.159358493983745630e-01 6.710640387609601021e-03 -5.185284130275249342e-02 2.861027396347956220e+00 1.950347613817799530e+00 4.899661964702790584e+00
4.931432992219925149e-01 -7.274820655584335327e-02 -3.545877672731876512e-02 4.576845243573188921e-02 3.928789459168911119e-02 7.474667131900787631e-02 3.002726770937442710e-02 1.163127526640892057e-01 6.710640434175729578e-03 -5.265139117836951932e-02 2.873570975120827597e+00 1.976937501777281447e+00 4.931735706061160407e+00
4.244184285402298196e-01 -7.537135481834411621e-02 -3.691448681056499342e-02 3.875039443373680392e-02 3.854727111756801883e-02 7.546175792813300531e-02 3.002735357731580595e-02 1.170746468007564517e-01 6.710640480741858135e-03 -5.348167233169078688e-02 2.898933234206216625e+00 2.004582676773100758e+00 4.979180792223618646e+00
3.646333724260329978e-01 -7.632813230156898499e-02 -3.883737660944461961e-02 3.257960006594658176e-02 3.787690140306949893e-02 7.671427801251411160e-02 3.002730943262577057e-02 1.177413545548915835e-01 6.710640480741858135e-03 -5.433456934988498827e-02 2.921142345975232590e+00 2.032989667807732825e+00 5.025548990458356791e+00
3.112500101327896340e-01 -7.655172795057296753e-02 -3.901089690625667711e-02 2.722391095012426446e-02 3.721527047455310683e-02 7.622616738080978394e-02 3.002720475196838518e-02 1.188523553311824771e-01 6.710640434175729578e-03 -5.511639825999736786e-02 2.958155822693857129e+00 2.059034105998863939e+00 5.083424736549102541e+00
2.666287451982498058e-01 -7.444481551647186279e-02 -4.097288213670254031e-02 2.256558649241924286e-02 3.664556257426739017e-02 7.761844471096993048e-02 3.002725020051002364e-02 1.197487123310565921e-01 6.710640480741858135e-03 -5.574100054800510545e-02 2.988001283115648832e+00 2.079832172764403797e+00 5.131371924509173787e+00
2.276815131306648143e-01 -7.596984505653381348e-02 -4.178150780498981337e-02 1.859000064432620933e-02 3.610749207437038283e-02 7.788899987936019620e-02 3.002706002444028785e-02 1.204355634748935644e-01 6.710640573874116117e-03 -5.662708245217799863e-02 3.010900946474782902e+00 2.109354794388445864e+00 5.180627249312544258e+00
1.934345960617065430e-01 -7.619058340787887573e-02 -4.130398407578468600e-02 1.521306112408638000e-02 3.561773300170898576e-02 7.692171707749366483e-02 3.002694267779588630e-02 1.209268085658550262e-01 6.710640341043472464e-03 -5.741300731897354404e-02 3.027276764752005800e+00 2.135537019068517672e+00 5.219330829020393914e+00
1.661431655287742559e-01 -7.631336897611618042e-02 -4.242176190018653870e-02 1.237214049324393203e-02 3.520860522985458374e-02 7.763036713004112244e-02 3.002737574279308250e-02 1.217266462743282346e-01 6.710640480741858135e-03 -5.803024768829345703e-02 3.053855632072349113e+00 2.156062145471297598e+00 5.264711679937076561e+00
1.442034870386123546e-01 -7.725019007921218872e-02 -4.402571953833103041e-02 1.001777676865458523e-02 3.481194265186786374e-02 7.883766219019890109e-02 3.002731278538704057e-02 1.222290620207786560e-01 6.710640573874116117e-03 -5.876992158591747006e-02 3.070596090010143442e+00 2.180700038848543798e+00 5.305339625165672146e+00
1.254484027624130360e-01 -7.841951027512550354e-02 -4.515000469982623915e-02 8.029839769005776146e-03 3.445785455405712266e-02 7.960785925388336182e-02 3.002704959362745285e-02 1.228570938110351562e-01 6.710640527307987560e-03 -5.926453880965709686e-02 3.091547303868881880e+00 2.197191539883079692e+00 5.341918688220792966e+00
1.079802528023719732e-01 -7.866528257727622986e-02 -4.362093992531299730e-02 6.435931241139769381e-03 3.416540287435054779e-02 7.778634279966353815e-02 3.002714235335588594e-02 1.238117247819900540e-01 6.710640527307987560e-03 -5.966905541718005995e-02 3.123326932741880224e+00 2.210656450791384842e+00 5.384040254699718808e+00
