# critic_loss generator_loss wasserstein_gap gradient_penalty score_real score_fake real_increment_std fake_increment_std increment_std_rel_error checkpoint_selection_score
-1.324679646641016041e-02 6.929440423846244812e-02 1.343428306281566585e-02 1.874865884019527449e-05 -5.498106740415096422e-02 -6.841535046696663180e-02 3.546342924237251559e-02 3.484984859824180603e-02 1.730178545114547523e-02 3.075481717280133948e-02
-1.402223948389291763e-02 6.920445710420608521e-02 1.420681513845920528e-02 1.845758906711125814e-05 -5.524669103324413022e-02 -6.945350617170334417e-02 3.546303547918796401e-02 3.488488644361496110e-02 1.630286374938196697e-02 3.052813647690828455e-02
-1.427152678370475700e-02 6.978726759552955627e-02 1.445919387042522361e-02 1.876671885838732259e-05 -5.551035217940807065e-02 -6.996954604983329773e-02 3.546358272433280945e-02 3.496531769633293152e-02 1.405004767451063959e-02 2.852800826379425086e-02
-1.434302832931280171e-02 6.794145330786705017e-02 1.453093774616718258e-02 1.879095434560440548e-05 -5.576814003288745741e-02 -7.029907777905464172e-02 3.546333611011505405e-02 3.499608822166919847e-02 1.317551983777998266e-02 2.772524853829276895e-02
-1.434955699369311333e-02 6.846908479928970337e-02 1.453547775745391880e-02 1.859210515249287777e-05 -5.601961091160774509e-02 -7.055508866906165522e-02 3.546330668032169481e-02 3.503250442445278445e-02 1.214783098880655929e-02 2.670190085141297201e-02
-1.429203785955905984e-02 6.847614794969558716e-02 1.447409801185131108e-02 1.820600773498881540e-05 -5.625935606658458848e-02 -7.073345407843589783e-02 3.546356298029422482e-02 3.513312786817550382e-02 9.317594859067428528e-03 2.380989887865372912e-02
-1.381228426471352647e-02 7.143182307481765747e-02 1.400238871574401890e-02 1.901044142869068174e-05 -5.650591179728507718e-02 -7.050830051302910129e-02 3.546373173594474792e-02 3.514795228838920454e-02 8.904292698181465182e-03 2.292569185535417442e-02
-1.368015296757221257e-02 7.020161300897598267e-02 1.386665664613246848e-02 1.865035828814143383e-05 -5.673092193901538988e-02 -7.059757858514785489e-02 3.546350896358489713e-02 3.536056093871593753e-02 2.902928330407662533e-03 1.678823533482827132e-02
-1.405020197853446007e-02 6.990239769220352173e-02 1.423711664974689449e-02 1.869144543888978796e-05 -5.695632509887218337e-02 -7.119344174861907959e-02 3.546318598091602325e-02 3.545355349779129306e-02 2.716192259105583971e-04 1.452742732109634297e-02
-1.368885347619652748e-02 7.092338055372238159e-02 1.387522742152214050e-02 1.863741599663626538e-05 -5.716934725642204562e-02 -7.104457467794418613e-02 3.546342737972736636e-02 3.538760617375373563e-02 2.138011229417601227e-03 1.603187606693637704e-02
-1.341813392937183345e-02 7.214540243148803711e-02 1.360891014337539673e-02 1.907761907204985619e-05 -5.737570971250534335e-02 -7.098461985588074008e-02 3.546355441212654253e-02 3.561903834342956821e-02 4.384330163066637968e-03 1.801231792551408542e-02
-1.384483790025115013e-02 6.993484869599342346e-02 1.402847059071063961e-02 1.836327010096283630e-05 -5.757752396166324754e-02 -7.160599455237388888e-02 3.546340018510818481e-02 3.566529005765915056e-02 5.692907941468358657e-03 1.973974180227996283e-02
-1.268767984583973885e-02 7.355879992246627808e-02 1.287594549357891013e-02 1.882656069938093288e-05 -5.776703320443630357e-02 -7.064297869801521024e-02 3.546360917389392714e-02 3.582929633557796478e-02 1.031161718144925528e-02 2.320638923572754947e-02
-1.217723013833165238e-02 7.102603837847709656e-02 1.236012764275074005e-02 1.828975564421853051e-05 -5.795928947627544681e-02 -7.031941711902618686e-02 3.546349033713340482e-02 3.588843494653701921e-02 1.198259408061358444e-02 2.436101147900854302e-02
-1.180848525837063789e-02 7.161278277635574341e-02 1.199076361954212223e-02 1.822782487579388408e-05 -5.813391990959644595e-02 -7.012468352913855951e-02 3.546314463019371171e-02 3.600679039955138883e-02 1.532988050020474627e-02 2.733887194462266551e-02
-1.128456210717558930e-02 7.057175412774085999e-02 1.147025488317012822e-02 1.856926191976526617e-05 -5.829920135438441953e-02 -6.976945623755455295e-02 3.546368256211281100e-02 3.605790510773658475e-02 1.675580488761334308e-02 2.824462903270323622e-02
-1.119462950155139004e-02 7.006873935461044312e-02 1.137848868966102531e-02 1.838591815612744608e-05 -5.846582278609276095e-02 -6.984431147575378973e-02 3.546349182724952559e-02 3.617670685052871982e-02 2.011124642585423658e-02 3.150812103367139211e-02
-9.956249222159384987e-03 7.073411718010902405e-02 1.014595665037631989e-02 1.897073707368690521e-05 -5.861473195254802981e-02 -6.876068860292434970e-02 3.546358980238437791e-02 3.619740381836891036e-02 2.069203992187228572e-02 3.085696730932229251e-02
-9.956686198711395611e-03 6.811570748686790466e-02 1.014149039983749424e-02 1.848041883931727944e-05 -5.875481143593788008e-02 -6.889630183577537259e-02 3.546360842883587022e-02 3.639586642384529114e-02 2.628773653571878088e-02 3.644770735439559206e-02
-9.538691444322466156e-03 6.602272763848304749e-02 9.722334146499634483e-03 1.836427582020405748e-05 -5.889007821679115295e-02 -6.861241236329078397e-02 3.546356149017811099e-02 3.656110763549804549e-02 3.094855956847310241e-02 4.068925799079294026e-02
-8.785572834312915802e-03 6.836572289466857910e-02 8.969878405332564961e-03 1.843055924837244607e-05 -5.900993943214416504e-02 -6.797981783747672480e-02 3.546326607465744019e-02 3.668856471776962141e-02 3.455120688822415492e-02 4.353951585280509129e-02
-8.252431685104966858e-03 6.635782122611999512e-02 8.438318222761153481e-03 1.858864416135474904e-05 -5.913007631897926331e-02 -6.756839454174042026e-02 3.546362891793251176e-02 3.686559982597827773e-02 3.953264092771154037e-02 4.798954779463405346e-02
-7.460352405905723919e-03 6.734640896320343018e-02 7.646706700325012034e-03 1.863543420768110217e-05 -5.923224836587905745e-02 -6.687895506620407382e-02 3.546316511929035326e-02 3.697879053652286530e-02 4.273801878911655944e-02 5.040336092364924858e-02
-6.287477817386389126e-03 6.718261167407035828e-02 6.473277881741523916e-03 1.858000869106035815e-05 -5.932588987052440921e-02 -6.579916775226593573e-02 3.546353392302990098e-02 3.700657971203327040e-02 4.351077341330075038e-02 5.000263130373333587e-02
-4.839979717507958759e-03 6.465376913547515869e-02 5.024167522788047617e-03 1.841877583501627601e-05 -5.941000021994113922e-02 -6.443416774272918424e-02 3.546343296766281405e-02 3.732551299035549025e-02 5.250704364515695194e-02 5.754962994378001045e-02
-4.880031011998653759e-03 6.332408264279365540e-02 5.066075921058654438e-03 1.860449374362360618e-05 -5.948653183877468387e-02 -6.455260775983333310e-02 3.546365760266780714e-02 3.738219663500785828e-02 5.409873549370235873e-02 5.918341590850463574e-02
-3.782356955343857581e-03 6.594190001487731934e-02 3.970444947481155222e-03 1.880880245153093711e-05 -5.955591164529323855e-02 -6.352635659277439117e-02 3.546349219977855405e-02 3.757631890475750247e-02 5.957751405352471746e-02 6.356676780345740796e-02
-2.977130538783967668e-03 6.492829322814941406e-02 3.164033219218253916e-03 1.869026709755416960e-05 -5.961070209741592407e-02 -6.277473531663417539e-02 3.546334095299243788e-02 3.769127577543258945e-02 6.282360213411682104e-02 6.600632562043262652e-02
-2.697529073338955728e-03 6.218774244189262390e-02 2.879587933421134949e-03 1.820588422560831396e-05 -5.966153442859649381e-02 -6.254112236201762876e-02 3.546385951340198794e-02 3.788368254899978499e-02 6.823349372380349553e-02 7.113128754145023325e-02
-9.632912478991784155e-04 6.076257117092609406e-02 1.157035306096076922e-03 1.937440483743557571e-05 -5.969070717692374906e-02 -6.084774248301982880e-02 3.546329103410243710e-02 3.815276771783828597e-02 7.583832761245251630e-02 7.701473732338602607e-02
-3.081683200434781503e-04 5.906726233661174774e-02 4.916261881589889310e-04 1.834578906709793820e-05 -5.971187315881252428e-02 -6.020349934697151462e-02 3.546336814761161943e-02 3.827375099062919894e-02 7.924748803442702161e-02 7.975746001165309740e-02
7.668705540709197955e-04 6.065077148377895355e-02 -5.736757069826125882e-04 1.931948627316160195e-05 -5.972656905651092807e-02 -5.915289334952831407e-02 3.546347171068191251e-02 3.842059448361397067e-02 8.338503339361333366e-02 8.397802858686910510e-02
9.903308542561716464e-04 5.803106166422367096e-02 -8.017033338546753147e-04 1.886275240394752608e-05 -5.971740595996379714e-02 -5.891570262610912323e-02 3.546366654336452484e-02 3.860230632126331052e-02 8.850296891812903244e-02 8.932353500438766636e-02
1.543314916489180177e-03 5.765317380428314209e-02 -1.352494582533836365e-03 1.908203339553438263e-05 -5.970281846821308414e-02 -5.835032388567924777e-02 3.546332865953445712e-02 3.870132900774479051e-02 9.130559568182211594e-02 9.267717229775149224e-02
3.448799299076199358e-03 5.776414275169372559e-02 -3.254867717623710719e-03 1.939315552590414882e-05 -5.967903845012188097e-02 -5.642417073249816895e-02 3.546361140906810483e-02 3.888354748487472812e-02 9.643507640160146888e-02 9.970933727475107811e-02
3.739123255945742044e-03 5.773777700960636139e-02 -3.545529395341873342e-03 1.935938744281884418e-05 -5.965137481689453125e-02 -5.610584542155265531e-02 3.546375744044780870e-02 3.910841830074787001e-02 1.027714242157660163e-01 1.063363129985507166e-01
5.329184141010046352e-03 5.379254929721355438e-02 -5.139416828751563852e-03 1.897673610073979944e-05 -5.960110276937484464e-02 -5.446168594062328339e-02 3.546337448060512404e-02 3.940693065524101396e-02 1.112008158355436566e-01 1.163592094003959576e-01
5.367783294059336012e-03 5.290463566780090332e-02 -5.169887840747833078e-03 1.978955278900684653e-05 -5.954221896827220639e-02 -5.437233112752437592e-02 3.546352237462997714e-02 3.940092064440250258e-02 1.110267115620260231e-01 1.162163889555628549e-01
5.628111842088401491e-03 5.296412855386734009e-02 -5.433156341314315969e-03 1.949554643942974508e-05 -5.946768522262572965e-02 -5.403452888131141801e-02 3.546352833509445329e-02 3.983474411070346555e-02 1.232594719335929484e-01 1.287121238213466967e-01
7.203814759850502188e-03 5.228368937969207764e-02 -7.008983567357063120e-03 1.948312201420776478e-05 -5.938340947031974654e-02 -5.237442590296268602e-02 3.546357154846191406e-02 3.993723355233669281e-02 1.261480953105710845e-01 1.331765619999423778e-01
7.836870942264794956e-03 5.061775445938110352e-02 -7.636471837759018118e-03 2.003991794481407919e-05 -5.928673669695853909e-02 -5.165026485919952531e-02 3.546363599598408023e-02 4.021761268377303800e-02 1.340521510031641439e-01 1.417086627588679537e-01
8.367367181926965367e-03 5.199245549738407135e-02 -8.167438209056854248e-03 1.999290743697201765e-05 -5.917632691562176028e-02 -5.100888870656490603e-02 3.546357452869415561e-02 4.042385220527648648e-02 1.398696477262612037e-01 1.480570788427550410e-01
8.601615065708756100e-03 5.102585814893245697e-02 -8.399516344070434570e-03 2.020988304138881950e-05 -5.905297026038169861e-02 -5.065345391631126404e-02 3.546369001269340793e-02 4.045185446739196777e-02 1.406555395891546101e-01 1.490752658162664279e-01
9.457157365977764477e-03 5.070651322603225708e-02 -9.253573417663574913e-03 2.035838897427311032e-05 -5.891026444733142575e-02 -4.965669102966785431e-02 3.546347990632057329e-02 4.076697528362274031e-02 1.495480813265420428e-01 1.588220131331798957e-01
1.041805157437920501e-02 4.940814524888992310e-02 -1.021068245172500680e-02 2.073691903206054257e-05 -5.876550488173961501e-02 -4.855482243001461168e-02 3.546380884945392331e-02 4.093778282403946062e-02 1.543538089117427736e-01 1.645852282824998569e-01
1.042248746380209853e-02 4.874580353498458862e-02 -1.021597944200038945e-02 2.065080134343588657e-05 -5.860494971275329729e-02 -4.838897027075290957e-02 3.546339422464370866e-02 4.112013168632984439e-02 1.595091949093730144e-01 1.697458251527168560e-01
1.200213516131043434e-02 4.830494895577430725e-02 -1.179180219769477775e-02 2.103329225064953654e-05 -5.842813253402710100e-02 -4.663633033633231978e-02 3.546356707811355868e-02 4.138886444270610532e-02 1.670812569805556758e-01 1.788940924705010871e-01
1.183869438245892594e-02 4.593549482524394989e-02 -1.162865869700908591e-02 2.100357723975321142e-05 -5.824771150946617126e-02 -4.661905281245708188e-02 3.546338081359863559e-02 4.148265123367309709e-02 1.697319962680096939e-01 1.813816585422585170e-01
1.072074482217431034e-02 4.516857676208019257e-02 -1.050845384597778355e-02 2.122911701007978991e-05 -5.804990902543068210e-02 -4.754145517945289334e-02 3.546374589204788486e-02 4.169192984700202664e-02 1.756211533247840073e-01 1.861508362877718759e-01
1.232822341844439472e-02 4.609259217977523804e-02 -1.211561001837253501e-02 2.126133767887949944e-05 -5.783814638853072843e-02 -4.572253637015819688e-02 3.546313866972923556e-02 4.189497493207454404e-02 1.813668079992607485e-01 1.935036793553121526e-01
1.178895011544227669e-02 4.656760580837726593e-02 -1.157149337232112919e-02 2.174568326154258238e-05 -5.761356651782989502e-02 -4.604207314550876756e-02 3.546335585415363173e-02 4.221068397164344510e-02 1.902619747845795961e-01 2.018552138401622786e-01
1.273386804386973312e-02 4.542860016226768494e-02 -1.251679547131061623e-02 2.170725656469585374e-05 -5.737087950110435208e-02 -4.485408402979373932e-02 3.546334765851497789e-02 4.232389032840729037e-02 1.934544571415157399e-01 2.059929598693910624e-01
1.351743889972567558e-02 4.581308737397193909e-02 -1.329909861087799107e-02 2.183402957598445802e-05 -5.712196193635463853e-02 -4.382286332547664920e-02 3.546329624950885634e-02 4.229960404336452484e-02 1.927713584649530798e-01 2.060922911054070550e-01
1.243376042693853344e-02 4.270162060856819153e-02 -1.221555098891258240e-02 2.182093357987468994e-05 -5.686383545398712019e-02 -4.464828446507453780e-02 3.546324707567691942e-02 4.257646314799785892e-02 2.005799428614387092e-01 2.128173147839311774e-01
1.195347635075449944e-02 4.447841085493564606e-02 -1.174024529755115544e-02 2.132310492015676641e-05 -5.659078359603882113e-02 -4.485053829848766049e-02 3.546376675367355485e-02 4.275427907705307146e-02 2.055763668256910259e-01 2.173379352281623322e-01
1.211056374013423989e-02 4.631533659994602203e-02 -1.189019344747066498e-02 2.203704407293116606e-05 -5.630575455725193162e-02 -4.441556110978126665e-02 3.546330258250236789e-02 4.288790263235568723e-02 2.093600851858412326e-01 2.212723156773848399e-01
1.152486512437462737e-02 4.623552039265632629e-02 -1.130418665707111359e-02 2.206784520240034773e-05 -5.600194148719310483e-02 -4.469775483012199124e-02 3.546356372535228868e-02 4.311740845441817960e-02 2.158227748380083799e-01 2.271490293402818883e-01
1.191581944003701141e-02 4.376319609582424164e-02 -1.169760525226593018e-02 2.182141179218888283e-05 -5.568573437631130219e-02 -4.398812912404537201e-02 3.546320572495460788e-02 4.321049824357033053e-02 2.184600167983595242e-01 2.301794434624176433e-01
1.087596956640481984e-02 4.372916929423809052e-02 -1.065445616841316154e-02 2.215133772551780431e-05 -5.536226853728294650e-02 -4.470781236886978149e-02 3.546333014965057095e-02 4.337973296642303606e-02 2.232278464301875320e-01 2.339044539363261954e-01
1.098433556035161018e-02 4.351050965487957001e-02 -1.076325029134750366e-02 2.210851889685727791e-05 -5.502972491085529605e-02 -4.426647461950779239e-02 3.546338975429534635e-02 4.358097687363624712e-02 2.289004851299865917e-01 2.396858439402309582e-01
1.013590451329946483e-02 4.363359883427619934e-02 -9.916466474533081749e-03 2.194380613218527287e-05 -5.468565598130226135e-02 -4.476918950676918307e-02 3.546307310461997708e-02 4.364904612302780013e-02 2.308308982142486532e-01 2.407693084949139306e-01
9.905930748209357609e-03 4.535216465592384338e-02 -9.684912115335463784e-03 2.210185466537950493e-05 -5.432229228317737857e-02 -4.463738016784191132e-02 3.546381853520870486e-02 4.380680732429027835e-02 2.352535382100308103e-01 2.449605521800316543e-01
8.964944072067737926e-03 4.460704885423183441e-02 -8.750103041529655110e-03 2.148410167137626694e-05 -5.394906476140022555e-02 -4.519896171987056871e-02 3.546337373554706712e-02 4.386430978775024414e-02 2.368904919935895526e-01 2.456620791367905843e-01
8.165749767795205810e-03 4.408953711390495300e-02 -7.950871065258980491e-03 2.148785461031366140e-05 -5.357520617544651170e-02 -4.562433511018752774e-02 3.546349965035915097e-02 4.389031082391738753e-02 2.376192777476003049e-01 2.455916366674696094e-01
6.295554852113127535e-03 4.292664490640163422e-02 -6.076426431536674673e-03 2.191284111177083240e-05 -5.319045856595039368e-02 -4.711403213441371640e-02 3.546358793973922868e-02 4.407912120223045349e-02 2.429402596513373647e-01 2.490385989239858044e-01
6.516362889669835567e-03 4.678535833954811096e-02 -6.300703808665275747e-03 2.156590817321557619e-05 -5.279220715165137967e-02 -4.649150334298610826e-02 3.546346612274646481e-02 4.427098073065281053e-02 2.483545905291192624e-01 2.546768602459577591e-01
5.825050245039165193e-03 4.718067869544029236e-02 -5.609386786818504507e-03 2.156634345737984268e-05 -5.239242166280746321e-02 -4.678303487598896304e-02 3.546355143189430098e-02 4.419397227466106276e-02 2.461801057710435447e-01 2.518110589013194400e-01
5.084759159944951708e-03 4.651337489485740662e-02 -4.865366965532302856e-03 2.193921209254767813e-05 -5.198743417859077315e-02 -4.712206721305847029e-02 3.546327464282512942e-02 4.433546848595142087e-02 2.501797685699935769e-01 2.550670747476184164e-01
4.243433009833097458e-03 4.831757396459579468e-02 -4.025408998131752014e-03 2.180240117013454573e-05 -5.157483443617820462e-02 -4.754942543804645261e-02 3.546340949833393097e-02 4.441268742084503174e-02 2.523524401306982412e-01 2.563996515300001056e-01
3.644840058404952201e-03 4.692153260111808777e-02 -3.432369604706764048e-03 2.124704096786445142e-05 -5.114765614271164079e-02 -4.771528653800487241e-02 3.546348810195922713e-02 4.439082704484462877e-02 2.517332451045746211e-01 2.551868617502492387e-01
2.449935086769982999e-03 4.805080033838748932e-02 -2.233502641320228750e-03 2.164324123441474377e-05 -5.073323473334312439e-02 -4.849973209202289304e-02 3.546339012682438174e-02 4.460310004651546478e-02 2.577223972876782621e-01 2.599775431702329165e-01
1.806843432132154747e-03 4.800475016236305237e-02 -1.593494042754173235e-03 2.133493635483319075e-05 -5.029740817844867429e-02 -4.870391413569450517e-02 3.546366952359676639e-02 4.445829093456268172e-02 2.536291797081928756e-01 2.552440086873018488e-01
9.475842234678566456e-04 5.032045952975749969e-02 -7.401134818792343573e-04 2.074707444990053908e-05 -4.986643046140670776e-02 -4.912631697952747623e-02 3.546355217695236484e-02 4.451704993844032149e-02 2.552902122172776012e-01 2.560510727736067249e-01
3.076778812101110545e-05 4.885196313261985779e-02 1.863799989223480225e-04 2.171477844967739521e-05 -4.943199977278709550e-02 -4.961837977170944353e-02 3.546351194381713867e-02 4.447592534124851504e-02 2.541320050720049517e-01 2.543400998493769993e-01
-1.196669755154289392e-03 5.063075758516788483e-02 1.405702158808708148e-03 2.090324196615256505e-05 -4.899233244359493117e-02 -5.039803460240364213e-02 3.546341247856617251e-02 4.449744746088981490e-02 2.547424049371730947e-01 2.561690103379479222e-01
-3.615489695221185684e-03 5.243632569909095764e-02 3.826611861586570913e-03 2.111221438099164448e-05 -4.855289794504642764e-02 -5.237950980663299422e-02 3.546333163976669173e-02 4.444982223212719241e-02 2.534023222462868374e-01 2.572500463222543998e-01
-2.545167977223172697e-03 5.274043790996074677e-02 2.754649147391319275e-03 2.094811788992956213e-05 -4.810543432831763944e-02 -5.086008347570895871e-02 3.546325825154781480e-02 4.432639479637145996e-02 2.499244847076871334e-01 2.527000819729683934e-01
-4.684008099138737072e-03 5.111496523022651672e-02 4.893880710005760540e-03 2.098726345138857073e-05 -4.766933731734752933e-02 -5.256321802735328813e-02 3.546333573758601865e-02 4.416331462562084198e-02 2.453231966717890622e-01 2.502380646452462276e-01
-5.483854119665921081e-03 5.473588593304157257e-02 5.698659271001815622e-03 2.148051426047459177e-05 -4.722876027226448337e-02 -5.292741954326629639e-02 3.546320945024490634e-02 4.427167586982250214e-02 2.483832274596450007e-01 2.541033672449072855e-01
-6.244768504984676838e-03 5.165864899754524231e-02 6.452450901269913067e-03 2.076823475363198803e-05 -4.679066203534602841e-02 -5.324311293661594668e-02 3.546350784599781175e-02 4.417960792779922208e-02 2.457765915150234570e-01 2.522498106510469573e-01
-6.311161350458860744e-03 5.323582701385021210e-02 6.514617055654525583e-03 2.034556364378659122e-05 -4.635105095803737640e-02 -5.286566801369189939e-02 3.546369113028049330e-02 4.409062862396240234e-02 2.432611276064431116e-01 2.497960902257414240e-01
-7.465129485353827477e-03 5.516998469829559326e-02 7.672544196248054157e-03 2.074146759696304866e-05 -4.592701196670532365e-02 -5.359955616295337955e-02 3.546319380402564864e-02 4.399666562676429749e-02 2.406289706915605564e-01 2.483222563554055573e-01
-8.242510491982102394e-03 5.386864580214023590e-02 8.441675826907158245e-03 1.991652843571500988e-05 -4.549988508224487443e-02 -5.394156090915203094e-02 3.546334654092788558e-02 4.391624033451080322e-02 2.383557847139204378e-01 2.468173770692633218e-01
-8.742500096559524536e-03 5.462026968598365784e-02 8.944072574377060630e-03 2.015724567172583193e-05 -4.508198015391826768e-02 -5.402605272829532485e-02 3.546345867216586789e-02 4.383657090365886827e-02 2.361053474411587139e-01 2.450695772612075107e-01
-8.876124676316977241e-03 5.541338399052619934e-02 9.078491106629371296e-03 2.023663873842451857e-05 -4.467421136796474734e-02 -5.375270247459411344e-02 3.546350784599781175e-02 4.369471222162246704e-02 2.321035023138996733e-01 2.412022300592674695e-01
-1.031543258577585255e-02 5.489993654191493988e-02 1.051671020686626400e-02 2.012777167692547664e-05 -4.427748098969459811e-02 -5.479419119656085690e-02 3.546358197927475253e-02 4.362658038735389709e-02 2.301797492599449713e-01 2.407165872384881555e-01
-9.982320480048656464e-03 5.475212074816226959e-02 1.018250398337841069e-02 2.001836328417994014e-05 -4.388169459998607358e-02 -5.406419858336448947e-02 3.546348735690117021e-02 4.345154426991939406e-02 2.252473602610462478e-01 2.354498826077088547e-01
-1.019401485100388492e-02 5.631529912352561951e-02 1.039138771593570675e-02 1.973727066797437282e-05 -4.349108859896659574e-02 -5.388247631490230422e-02 3.546320497989654402e-02 4.337136931717396060e-02 2.229963236976865715e-01 2.334074486842902529e-01
-1.194452242925763200e-02 5.515803582966327667e-02 1.214655265212058986e-02 2.020302763412473791e-05 -4.311315231025218686e-02 -5.525970496237277846e-02 3.546327389776706557e-02 4.302664138376712660e-02 2.132732445287013612e-01 2.254400002084560595e-01
-1.083070766180753777e-02 5.387734808027744293e-02 1.102760918438434531e-02 1.969015702343313159e-05 -4.274441078305244585e-02 -5.377201996743678769e-02 3.546366877853870253e-02 4.283021241426467757e-02 2.077208559983002578e-01 2.187681553397080314e-01
-1.211048876866698334e-02 5.385905131697654724e-02 1.230631992220878636e-02 1.958312259375816211e-05 -4.237625636160373410e-02 -5.468257628381252566e-02 3.546344153583049635e-02 4.268666654825210849e-02 2.036808809128111408e-01 2.160067839576136905e-01
-1.229845709167420864e-02 5.430966243147850037e-02 1.248720362782478402e-02 1.887465641630114920e-05 -4.202226288616657535e-02 -5.450946651399135590e-02 3.546359017491340637e-02 4.266449324786662778e-02 2.030505946305464215e-01 2.155566729147875282e-01
-1.168927317485213280e-02 5.301911570131778717e-02 1.188150532543659141e-02 1.922320680023403703e-05 -4.168456755578518053e-02 -5.356607288122176846e-02 3.546354100108146945e-02 4.249009341001510481e-02 1.981345407251132729e-01 2.100352692573500824e-01
-1.172099243849515984e-02 5.550973117351531982e-02 1.191610693931579625e-02 1.951145459315739504e-05 -4.136289879679679732e-02 -5.327900573611259183e-02 3.546388149261474332e-02 4.235483519732952118e-02 1.943090664217195507e-01 2.062446848156285206e-01
-1.178719270974397729e-02 5.317727290093898773e-02 1.197774708271026611e-02 1.905543285829480737e-05 -4.104849286377430101e-02 -5.302623994648456712e-02 3.546365574002265791e-02 4.220583327114581923e-02 1.901151302719232550e-01 2.021119327874918159e-01
-1.261571627110242774e-02 5.343431048095226288e-02 1.280545704066753457e-02 1.897408237709896571e-05 -4.074500799179077426e-02 -5.355046503245830536e-02 3.546348735690117021e-02 4.198645278811454634e-02 1.839346865519156937e-01 1.967591176749603488e-01
-1.200650008395314286e-02 5.322650820016860962e-02 1.219810023903846775e-02 1.916001037898240543e-05 -4.044855721294880052e-02 -5.264665745198726654e-02 3.546341359615325789e-02 4.176894500851631442e-02 1.778038483263556513e-01 1.900211085757731178e-01
-1.204394409433007240e-02 5.212546326220035553e-02 1.222622171044349636e-02 1.822775029722833870e-05 -4.017702639102935930e-02 -5.240324810147285739e-02 3.546335548162460327e-02 4.150555171072482785e-02 1.703785822540289652e-01 1.826230317147696791e-01
-1.246441882103681634e-02 5.139986053109169006e-02 1.265230551362037624e-02 1.878868843050440638e-05 -3.991428054869174818e-02 -5.256658606231212616e-02 3.546339608728885789e-02 4.140207879245281358e-02 1.674595036070191112e-01 1.801305978090699811e-01
-1.101606255397200550e-02 5.225434340536594391e-02 1.120111159980297089e-02 1.850491007644450360e-05 -3.966465629637241225e-02 -5.086576789617538313e-02 3.546333946287631711e-02 4.114378429949283600e-02 1.601779449564454116e-01 1.713975614663248159e-01
-1.057651215232908656e-02 5.092417821288108826e-02 1.075484938919544185e-02 1.783371917554177479e-05 -3.943058475852012634e-02 -5.018543414771556993e-02 3.546313159167766710e-02 4.108439125120640079e-02 1.585099625180703686e-01 1.692826456264413526e-01
-1.062837163917720353e-02 4.914951883256435394e-02 1.080876514315605094e-02 1.803934865165501968e-05 -3.920732066035270691e-02 -5.001608580350876132e-02 3.546353317797183713e-02 4.068731069564819613e-02 1.472999740695269122e-01 1.581267785613346133e-01
-1.024542395025491645e-02 4.750541970133781433e-02 1.042331345379352535e-02 1.778896166797494448e-05 -3.899730220437049727e-02 -4.942061565816402435e-02 3.546361960470676561e-02 4.055762924253940305e-02 1.436404319262694629e-01 1.540815343417309691e-01
-9.152198256924749115e-03 4.830194078385829926e-02 9.334934502840041767e-03 1.827361884352285279e-05 -3.881013058125972609e-02 -4.814506508409976959e-02 3.546357527375221252e-02 4.031739309430122653e-02 1.368676954577848492e-01 1.462209035794684031e-01
-9.041954949498175881e-03 4.882221668958663940e-02 9.219357743859291077e-03 1.774027768988162415e-05 -3.862847462296485623e-02 -4.784783236682414731e-02 3.546362370252609253e-02 4.014658927917480469e-02 1.320498326904786246e-01 1.412869307120278028e-01
-8.584821317344903252e-03 4.705796763300895691e-02 8.764098584651946328e-03 1.792773236957145787e-05 -3.846805728971958160e-02 -4.723215587437153140e-02 3.546369820833206177e-02 4.017268382012843808e-02 1.327832642833971233e-01 1.415652906004186418e-01
-8.540085703134536049e-03 4.734884202480316162e-02 8.713533356785773537e-03 1.734476736601209132e-05 -3.832974545657634458e-02 -4.704327881336212158e-02 3.546351939439773560e-02 3.986392728984355927e-02 1.240826621403200297e-01 1.328135402644718133e-01
-6.983631616458296429e-03 4.672202654182910919e-02 7.158382236957550396e-03 1.747506557876477086e-05 -3.820476084947586198e-02 -4.536314308643341064e-02 3.546366840600967407e-02 3.974108844995498380e-02 1.206141450132621890e-01 1.277900023157984843e-01
-6.664678500965237444e-03 4.477031156420707703e-02 6.834167987108230591e-03 1.694895508990157328e-05 -3.809489943087100705e-02 -4.492906741797923764e-02 3.546322770416736325e-02 3.939273804426193099e-02 1.108052085039624574e-01 1.176563254461605867e-01
-6.537890667095780720e-03 4.284493066370487213e-02 6.706754118204117168e-03 1.688634565653046458e-05 -3.800518363714218417e-02 -4.471193775534629961e-02 3.546346835792064944e-02 3.926445432007312497e-02 1.071803221186164029e-01 1.139039625824770502e-01
-5.162920290604233915e-03 4.460162296891212463e-02 5.331911146640777588e-03 1.689909149718005346e-05 -3.793007172644138197e-02 -4.326198287308215956e-02 3.546342514455318173e-02 3.903737924993037900e-02 1.007785934581488518e-01 1.061274036962868150e-01
-4.752375278621911656e-03 4.392055422067642212e-02 4.919151961803436453e-03 1.667766409809701280e-05 -3.787051923573016982e-02 -4.278967119753360887e-02 3.546319529414176941e-02 3.883758783340453963e-02 9.515195997369815806e-02 1.000877895995996997e-01
-4.527102841529994856e-03 4.189043864607810974e-02 4.692103341221809040e-03 1.650005578994750909e-05 -3.782178573310375491e-02 -4.251388907432555875e-02 3.546330742537975173e-02 3.857956454157829285e-02 8.787271527529552650e-02 9.258131867230727508e-02
